unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2025-HD-QIZHONG-Q25#2,BJ-2025-HD-QIZHONG-Q25,BJ-2024-HD-QIZHONG,25,主观题,2,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q16,BJ-2025-HD-QIMO-Q16,BJ-2025-HD-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q6,BJ-2025-HD-QIMO-Q6,BJ-2025-HD-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q18,BJ-2025-HD-QIMO-Q18,BJ-2025-HD-QIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q22,BJ-2025-HD-QIMO-Q22,BJ-2025-HD-QIMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q7,BJ-2025-HD-QIMO-Q7,BJ-2025-HD-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q17#1,BJ-2025-HD-QIMO-Q17,BJ-2025-HD-QIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-HD-QIMO-Q17#2,BJ-2025-HD-QIMO-Q17,BJ-2025-HD-QIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q16,BJ-2025-XC-QIMO-Q16,BJ-2025-XC-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q17#1,BJ-2025-XC-QIMO-Q17,BJ-2025-XC-QIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q17#2,BJ-2025-XC-QIMO-Q17,BJ-2025-XC-QIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q18,BJ-2025-XC-QIMO-Q18,BJ-2025-XC-QIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q20#1,BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q20#2,BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q21,BJ-2025-XC-QIMO-Q21,BJ-2025-XC-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q6,BJ-2025-XC-QIMO-Q6,BJ-2025-XC-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q7,BJ-2025-XC-QIMO-Q7,BJ-2025-XC-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q9,BJ-2025-XC-QIMO-Q9,BJ-2025-XC-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q10,BJ-2025-XC-QIMO-Q10,BJ-2025-XC-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-QIMO-Q11,BJ-2025-XC-QIMO-Q11,BJ-2025-XC-QIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-YIMO-Q16,BJ-2026-DC-YIMO-Q16,BJ-2026-DC-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-YIMO-Q17,BJ-2026-DC-YIMO-Q17,BJ-2026-DC-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-YIMO-Q20,BJ-2026-DC-YIMO-Q20,BJ-2026-DC-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-YIMO-Q9,BJ-2026-DC-YIMO-Q9,BJ-2026-DC-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-YIMO-Q8,BJ-2026-DC-YIMO-Q8,BJ-2026-DC-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-YIMO-Q12,BJ-2026-DC-YIMO-Q12,BJ-2026-DC-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-YIMO-Q17,BJ-2026-FT-YIMO-Q17,BJ-2026-FT-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-FT-YIMO-Q19,BJ-2026-FT-YIMO-Q19,BJ-2026-FT-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FT-YIMO-Q12,BJ-2026-FT-YIMO-Q12,BJ-2026-FT-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-YIMO-Q13,BJ-2026-FT-YIMO-Q13,BJ-2026-FT-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-YIMO-Q16,BJ-2026-FT-YIMO-Q16,BJ-2026-FT-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-YIMO-Q21,BJ-2026-FT-YIMO-Q21,BJ-2026-FT-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-YQ-YIMO-Q17,BJ-2026-YQ-YIMO-Q17,BJ-2026-YQ-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-YQ-YIMO-Q20,BJ-2026-YQ-YIMO-Q20,BJ-2026-YQ-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-YQ-YIMO-Q2,BJ-2026-YQ-YIMO-Q2,BJ-2026-YQ-YIMO,2,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-YQ-YIMO-Q7,BJ-2026-YQ-YIMO-Q7,BJ-2026-YQ-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-YQ-YIMO-Q10,BJ-2026-YQ-YIMO-Q10,BJ-2026-YQ-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-YQ-YIMO-Q11,BJ-2026-YQ-YIMO-Q11,BJ-2026-YQ-YIMO,11,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-YQ-YIMO-Q12,BJ-2026-YQ-YIMO-Q12,BJ-2026-YQ-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q18#1,BJ-2026-FS-YIMO-Q18,BJ-2026-FS-YIMO,18,主观题,1,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q18#2,BJ-2026-FS-YIMO-Q18,BJ-2026-FS-YIMO,18,主观题,2,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q19,BJ-2026-FS-YIMO-Q19,BJ-2026-FS-YIMO,19,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q20,BJ-2026-FS-YIMO-Q20,BJ-2026-FS-YIMO,20,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q9,BJ-2026-FS-YIMO-Q9,BJ-2026-FS-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q12,BJ-2026-FS-YIMO-Q12,BJ-2026-FS-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q16#1,BJ-2026-FS-YIMO-Q16,BJ-2026-FS-YIMO,16,主观题,1,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FS-YIMO-Q16#2,BJ-2026-FS-YIMO-Q16,BJ-2026-FS-YIMO,16,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q17#1,BJ-2026-CY-YIMO-Q17,BJ-2026-CY-YIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q17#2,BJ-2026-CY-YIMO-Q17,BJ-2026-CY-YIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q19,BJ-2026-CY-YIMO-Q19,BJ-2026-CY-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q20,BJ-2026-CY-YIMO-Q20,BJ-2026-CY-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q9,BJ-2026-CY-YIMO-Q9,BJ-2026-CY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q12,BJ-2026-CY-YIMO-Q12,BJ-2026-CY-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-YIMO-Q21,BJ-2026-CY-YIMO-Q21,BJ-2026-CY-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q16,BJ-2026-HD-YIMO-Q16,BJ-2026-HD-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q19,BJ-2026-HD-YIMO-Q19,BJ-2026-HD-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q20,BJ-2026-HD-YIMO-Q20,BJ-2026-HD-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q21,BJ-2026-HD-YIMO-Q21,BJ-2026-HD-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q9,BJ-2026-HD-YIMO-Q9,BJ-2026-HD-YIMO,9,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-YIMO-Q12,BJ-2026-HD-YIMO-Q12,BJ-2026-HD-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q16,BJ-2026-SJS-YIMO-Q16,BJ-2026-SJS-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q17#1,BJ-2026-SJS-YIMO-Q17,BJ-2026-SJS-YIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q17#2,BJ-2026-SJS-YIMO-Q17,BJ-2026-SJS-YIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q20,BJ-2026-SJS-YIMO-Q20,BJ-2026-SJS-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q21,BJ-2026-SJS-YIMO-Q21,BJ-2026-SJS-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q6,BJ-2026-SJS-YIMO-Q6,BJ-2026-SJS-YIMO,6,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q8,BJ-2026-SJS-YIMO-Q8,BJ-2026-SJS-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q9,BJ-2026-SJS-YIMO-Q9,BJ-2026-SJS-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q10,BJ-2026-SJS-YIMO-Q10,BJ-2026-SJS-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-YIMO-Q11,BJ-2026-SJS-YIMO-Q11,BJ-2026-SJS-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q16,BJ-2026-XC-YIMO-Q16,BJ-2026-XC-YIMO,16,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q18#1,BJ-2026-XC-YIMO-Q18,BJ-2026-XC-YIMO,18,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q18#2,BJ-2026-XC-YIMO-Q18,BJ-2026-XC-YIMO,18,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q18#3,BJ-2026-XC-YIMO-Q18,BJ-2026-XC-YIMO,18,主观题,3,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q21,BJ-2026-XC-YIMO-Q21,BJ-2026-XC-YIMO,21,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q11,BJ-2026-XC-YIMO-Q11,BJ-2026-XC-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q12,BJ-2026-XC-YIMO-Q12,BJ-2026-XC-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q19#1,BJ-2026-XC-YIMO-Q19,BJ-2026-XC-YIMO,19,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q19#2,BJ-2026-XC-YIMO-Q19,BJ-2026-XC-YIMO,19,主观题,2,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q19#3,BJ-2026-XC-YIMO-Q19,BJ-2026-XC-YIMO,19,主观题,3,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q20#1,BJ-2026-XC-YIMO-Q20,BJ-2026-XC-YIMO,20,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-YIMO-Q20#2,BJ-2026-XC-YIMO-Q20,BJ-2026-XC-YIMO,20,主观题,2,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q3,BJ-2026-TZ-YIMO-Q3,BJ-2026-TZ-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q17#1,BJ-2026-TZ-YIMO-Q17,BJ-2026-TZ-YIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q17#2,BJ-2026-TZ-YIMO-Q17,BJ-2026-TZ-YIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q16,BJ-2026-TZ-YIMO-Q16,BJ-2026-TZ-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q4,BJ-2026-TZ-YIMO-Q4,BJ-2026-TZ-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q9,BJ-2026-TZ-YIMO-Q9,BJ-2026-TZ-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q11,BJ-2026-TZ-YIMO-Q11,BJ-2026-TZ-YIMO,11,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q12,BJ-2026-TZ-YIMO-Q12,BJ-2026-TZ-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q18,BJ-2026-TZ-YIMO-Q18,BJ-2026-TZ-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q19,BJ-2026-TZ-YIMO-Q19,BJ-2026-TZ-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-TZ-YIMO-Q21,BJ-2026-TZ-YIMO-Q21,BJ-2026-TZ-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q16,BJ-2026-MTG-YIMO-Q16,BJ-2026-MTG-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q17,BJ-2026-MTG-YIMO-Q17,BJ-2026-MTG-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q19,BJ-2026-MTG-YIMO-Q19,BJ-2026-MTG-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q20,BJ-2026-MTG-YIMO-Q20,BJ-2026-MTG-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q21,BJ-2026-MTG-YIMO-Q21,BJ-2026-MTG-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q9,BJ-2026-MTG-YIMO-Q9,BJ-2026-MTG-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-MTG-YIMO-Q12,BJ-2026-MTG-YIMO-Q12,BJ-2026-MTG-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q17,BJ-2026-SY-YIMO-Q17,BJ-2026-SY-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q20,BJ-2026-SY-YIMO-Q20,BJ-2026-SY-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q21,BJ-2026-SY-YIMO-Q21,BJ-2026-SY-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q9,BJ-2026-SY-YIMO-Q9,BJ-2026-SY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q12,BJ-2026-SY-YIMO-Q12,BJ-2026-SY-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q19#1,BJ-2026-SY-YIMO-Q19,BJ-2026-SY-YIMO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q19#2,BJ-2026-SY-YIMO-Q19,BJ-2026-SY-YIMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-SY-YIMO-Q19#3,BJ-2026-SY-YIMO-Q19,BJ-2026-SY-YIMO,19,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q16,BJ-2026-DC-ERMO-Q16,BJ-2026-DC-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
