unit_id,qid,canonical_qid,exam_id_canonical,num,type,subq,grain,归属_CU,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2025-FT-ERMO-Q14,BJ-2025-FT-ERMO-Q14,BJ-2025-FT-ERMO-Q14,BJ-2025-FT-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q18,BJ-2025-FT-ERMO-Q18,BJ-2025-FT-ERMO-Q18,BJ-2025-FT-ERMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q19#1,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q19#2,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO,19,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-CP-ERMO-Q21,BJ-2025-CP-ERMO-Q21,BJ-2025-CP-ERMO-Q21,BJ-2025-CP-ERMO,21,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-CP-ERMO-Q8,BJ-2025-CP-ERMO-Q8,BJ-2025-CP-ERMO-Q8,BJ-2025-CP-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v3
BJ-2025-CP-ERMO-Q10,BJ-2025-CP-ERMO-Q10,BJ-2025-CP-ERMO-Q10,BJ-2025-CP-ERMO,10,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v3
BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v3
BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v3
BJ-2025-CP-ERMO-Q13,BJ-2025-CP-ERMO-Q13,BJ-2025-CP-ERMO-Q13,BJ-2025-CP-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v3
BJ-2025-CP-ERMO-Q14,BJ-2025-CP-ERMO-Q14,BJ-2025-CP-ERMO-Q14,BJ-2025-CP-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO,17,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q21,BJ-2025-HD-ERMO-Q21,BJ-2025-HD-ERMO-Q21,BJ-2025-HD-ERMO,21,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q8,BJ-2025-HD-ERMO-Q8,BJ-2025-HD-ERMO-Q8,BJ-2025-HD-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q10,BJ-2025-HD-ERMO-Q10,BJ-2025-HD-ERMO-Q10,BJ-2025-HD-ERMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q11,BJ-2025-HD-ERMO-Q11,BJ-2025-HD-ERMO-Q11,BJ-2025-HD-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q12,BJ-2025-HD-ERMO-Q12,BJ-2025-HD-ERMO-Q12,BJ-2025-HD-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q13,BJ-2025-HD-ERMO-Q13,BJ-2025-HD-ERMO-Q13,BJ-2025-HD-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-ERMO-Q19,BJ-2025-HD-ERMO-Q19,BJ-2025-HD-ERMO-Q19,BJ-2025-HD-ERMO,19,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q16#1,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,16,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q16#2,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,16,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q17#1,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO,17,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q17#2,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO,17,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q18,BJ-2025-XC-ERMO-Q18,BJ-2025-XC-ERMO-Q18,BJ-2025-XC-ERMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,确定,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q19#1,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q19#2,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO,19,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q8,BJ-2025-XC-ERMO-Q8,BJ-2025-XC-ERMO-Q8,BJ-2025-XC-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q10,BJ-2025-XC-ERMO-Q10,BJ-2025-XC-ERMO-Q10,BJ-2025-XC-ERMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q11,BJ-2025-XC-ERMO-Q11,BJ-2025-XC-ERMO-Q11,BJ-2025-XC-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q13,BJ-2025-XC-ERMO-Q13,BJ-2025-XC-ERMO-Q13,BJ-2025-XC-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-ERMO-Q14,BJ-2025-XC-ERMO-Q14,BJ-2025-XC-ERMO-Q14,BJ-2025-XC-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-DC-QIMO-Q17,BJ-2025-DC-QIMO-Q17,BJ-2025-DC-QIMO-Q17,BJ-2025-DC-QIMO,17,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-DC-QIMO-Q20,BJ-2025-DC-QIMO-Q20,BJ-2025-DC-QIMO-Q20,BJ-2025-DC-QIMO,20,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-DC-QIMO-Q11,BJ-2025-DC-QIMO-Q11,BJ-2025-DC-QIMO-Q11,BJ-2025-DC-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-DC-QIMO-Q12,BJ-2025-DC-QIMO-Q12,BJ-2025-DC-QIMO-Q12,BJ-2025-DC-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-DC-QIMO-Q13,BJ-2025-DC-QIMO-Q13,BJ-2025-DC-QIMO-Q13,BJ-2025-DC-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-DC-QIMO-Q15,BJ-2025-DC-QIMO-Q15,BJ-2025-DC-QIMO-Q15,BJ-2025-DC-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-QIMO-Q11,BJ-2025-FT-QIMO-Q11,BJ-2025-FT-QIMO-Q11,BJ-2025-FT-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FT-QIMO-Q12,BJ-2025-FT-QIMO-Q12,BJ-2025-FT-QIMO-Q12,BJ-2025-FT-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-QIMO-Q13,BJ-2025-FT-QIMO-Q13,BJ-2025-FT-QIMO-Q13,BJ-2025-FT-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-QIMO-Q14,BJ-2025-FT-QIMO-Q14,BJ-2025-FT-QIMO-Q14,BJ-2025-FT-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-QIMO-Q15,BJ-2025-FT-QIMO-Q15,BJ-2025-FT-QIMO-Q15,BJ-2025-FT-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-CY-QIMO-Q20,BJ-2025-CY-QIMO-Q20,BJ-2025-CY-QIMO-Q20,BJ-2025-CY-QIMO,20,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-CY-QIMO-Q11,BJ-2025-CY-QIMO-Q11,BJ-2025-CY-QIMO-Q11,BJ-2025-CY-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-CY-QIMO-Q12,BJ-2025-CY-QIMO-Q12,BJ-2025-CY-QIMO-Q12,BJ-2025-CY-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-CY-QIMO-Q13,BJ-2025-CY-QIMO-Q13,BJ-2025-CY-QIMO-Q13,BJ-2025-CY-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-CY-QIMO-Q14,BJ-2025-CY-QIMO-Q14,BJ-2025-CY-QIMO-Q14,BJ-2025-CY-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-CY-QIMO-Q15,BJ-2025-CY-QIMO-Q15,BJ-2025-CY-QIMO-Q15,BJ-2025-CY-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-HD-QIMO-Q11,BJ-2025-HD-QIMO-Q11,BJ-2025-HD-QIMO-Q11,BJ-2025-HD-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-QIMO-Q12,BJ-2025-HD-QIMO-Q12,BJ-2025-HD-QIMO-Q12,BJ-2025-HD-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-HD-QIMO-Q13,BJ-2025-HD-QIMO-Q13,BJ-2025-HD-QIMO-Q13,BJ-2025-HD-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-QIMO-Q14,BJ-2025-HD-QIMO-Q14,BJ-2025-HD-QIMO-Q14,BJ-2025-HD-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-HD-QIMO-Q15,BJ-2025-HD-QIMO-Q15,BJ-2025-HD-QIMO-Q15,BJ-2025-HD-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q17#1,BJ-2025-XC-QIMO-Q17,BJ-2025-XC-QIMO-Q17,BJ-2025-XC-QIMO,17,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q20#1,BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO,20,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q20#2,BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO,20,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q11,BJ-2025-XC-QIMO-Q11,BJ-2025-XC-QIMO-Q11,BJ-2025-XC-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q12,BJ-2025-XC-QIMO-Q12,BJ-2025-XC-QIMO-Q12,BJ-2025-XC-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q13,BJ-2025-XC-QIMO-Q13,BJ-2025-XC-QIMO-Q13,BJ-2025-XC-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q14,BJ-2025-XC-QIMO-Q14,BJ-2025-XC-QIMO-Q14,BJ-2025-XC-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-QIMO-Q15,BJ-2025-XC-QIMO-Q15,BJ-2025-XC-QIMO-Q15,BJ-2025-XC-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q17,BJ-2026-DC-YIMO-Q17,BJ-2026-DC-YIMO-Q17,BJ-2026-DC-YIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q19#1,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q19#2,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO,19,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q19#3,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO,19,主观题,3,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q19#4,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO-Q19,BJ-2026-DC-YIMO,19,主观题,4,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q18,BJ-2026-DC-YIMO-Q18,BJ-2026-DC-YIMO-Q18,BJ-2026-DC-YIMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q8,BJ-2026-DC-YIMO-Q8,BJ-2026-DC-YIMO-Q8,BJ-2026-DC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q10,BJ-2026-DC-YIMO-Q10,BJ-2026-DC-YIMO-Q10,BJ-2026-DC-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q11,BJ-2026-DC-YIMO-Q11,BJ-2026-DC-YIMO-Q11,BJ-2026-DC-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q12,BJ-2026-DC-YIMO-Q12,BJ-2026-DC-YIMO-Q12,BJ-2026-DC-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-DC-YIMO-Q13,BJ-2026-DC-YIMO-Q13,BJ-2026-DC-YIMO-Q13,BJ-2026-DC-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q8,BJ-2026-FT-YIMO-Q8,BJ-2026-FT-YIMO-Q8,BJ-2026-FT-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q10,BJ-2026-FT-YIMO-Q10,BJ-2026-FT-YIMO-Q10,BJ-2026-FT-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q11,BJ-2026-FT-YIMO-Q11,BJ-2026-FT-YIMO-Q11,BJ-2026-FT-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q12,BJ-2026-FT-YIMO-Q12,BJ-2026-FT-YIMO-Q12,BJ-2026-FT-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q13,BJ-2026-FT-YIMO-Q13,BJ-2026-FT-YIMO-Q13,BJ-2026-FT-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q18#1,BJ-2026-FT-YIMO-Q18,BJ-2026-FT-YIMO-Q18,BJ-2026-FT-YIMO,18,主观题,1,小问,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q18#2,BJ-2026-FT-YIMO-Q18,BJ-2026-FT-YIMO-Q18,BJ-2026-FT-YIMO,18,主观题,2,小问,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q18#1,BJ-2026-YQ-YIMO-Q18,BJ-2026-YQ-YIMO-Q18,BJ-2026-YQ-YIMO,18,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q18#2,BJ-2026-YQ-YIMO-Q18,BJ-2026-YQ-YIMO-Q18,BJ-2026-YQ-YIMO,18,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q19#1,BJ-2026-YQ-YIMO-Q19,BJ-2026-YQ-YIMO-Q19,BJ-2026-YQ-YIMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q19#2,BJ-2026-YQ-YIMO-Q19,BJ-2026-YQ-YIMO-Q19,BJ-2026-YQ-YIMO,19,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q8,BJ-2026-YQ-YIMO-Q8,BJ-2026-YQ-YIMO-Q8,BJ-2026-YQ-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q10,BJ-2026-YQ-YIMO-Q10,BJ-2026-YQ-YIMO-Q10,BJ-2026-YQ-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q12,BJ-2026-YQ-YIMO-Q12,BJ-2026-YQ-YIMO-Q12,BJ-2026-YQ-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q13,BJ-2026-YQ-YIMO-Q13,BJ-2026-YQ-YIMO-Q13,BJ-2026-YQ-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-YQ-YIMO-Q14,BJ-2026-YQ-YIMO-Q14,BJ-2026-YQ-YIMO-Q14,BJ-2026-YQ-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-FS-YIMO-Q10,BJ-2026-FS-YIMO-Q10,BJ-2026-FS-YIMO-Q10,BJ-2026-FS-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
