unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,evidence_detail,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,identity_redirect,canonical_qid,rule_version,source,ruled
BJ-2025-CY-ERMO-Q8,BJ-2025-CY-ERMO-Q8,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,8,选择题,,整题,c56ac0a6fd42b19f,倾向,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q9,BJ-2025-CY-ERMO-Q9,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,9,选择题,,整题,fc92b809443d4427,不明,OUT,MAYBE,COLLECTED,IN,MAYBE,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q10,BJ-2025-CY-ERMO-Q10,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,10,选择题,,整题,5463b50a6ba87932,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q11,BJ-2025-CY-ERMO-Q11,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,11,选择题,,整题,c65df01192e4781a,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q12,BJ-2025-CY-ERMO-Q12,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,12,选择题,,整题,3be464e8eea9b805,不明,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q13,BJ-2025-CY-ERMO-Q13,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,13,选择题,,整题,2a95e153232fb241,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q14,BJ-2025-CY-ERMO-Q14,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,14,选择题,,整题,40289593b150b0b8,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q15,BJ-2025-CY-ERMO-Q15,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,15,选择题,,整题,7b522fa688467c07,不明,MAYBE,MAYBE,MAYBE,OUT,MAYBE,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CY-ERMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q16,BJ-2025-CY-ERMO-Q16,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,16,主观题,,整题,763ae781efaad89d,不明,OUT,MAYBE,OUT,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q17,BJ-2025-CY-ERMO-Q17,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,17,主观题,,整题,1f28356a6d31366e,倾向,OUT,OUT,MAYBE,OUT,OUT,OUT,OUT,MAYBE,COLLECTED,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q18,BJ-2025-CY-ERMO-Q18,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,18,主观题,,整题,034c7766da751b14,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q19,BJ-2025-CY-ERMO-Q19,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,19,主观题,,整题,ac2969dcbb31b114,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q20#1,BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,20,主观题,1,小问,8c391e231aa2e9bf,倾向,OUT,OUT,OUT,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q20#2,BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,20,主观题,2,小问,34f2e2415503eff5,倾向,OUT,OUT,OUT,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,21,主观题,,整题,671b52ee8659330b,不明,OUT,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,OUT,OUT,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q21,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CY-ERMO-Q22,BJ-2025-CY-ERMO-Q22,BJ-2025-CY-ERMO,BJ-2025-CY-ERMO,22,主观题,,整题,837e910cefd986ff,不明,IN,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CY-ERMO-Q22,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q1,BJ-2023-FT-ERMO-Q1,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,1,选择题,,整题,3252b6df0f161b65,不明,IN,MAYBE,MAYBE,MAYBE,MAYBE,IN,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q2,BJ-2023-FT-ERMO-Q2,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,2,选择题,,整题,cd1dc1bf111b36a1,不明,IN,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q3,BJ-2023-FT-ERMO-Q3,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,3,选择题,,整题,d612bea14de8aa5c,不明,OUT,MAYBE,MAYBE,IN,IN,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q3,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q4,BJ-2023-FT-ERMO-Q4,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,4,选择题,,整题,7d573d66608db9d9,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q5,BJ-2023-FT-ERMO-Q5,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,5,选择题,,整题,d8e42b37f04af987,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,IN,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q6,BJ-2023-FT-ERMO-Q6,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,6,选择题,,整题,9d5b89631a079754,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q7,BJ-2023-FT-ERMO-Q7,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,7,选择题,,整题,9137d605c617dff4,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q8,BJ-2023-FT-ERMO-Q8,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,8,选择题,,整题,a996825bcc7da65c,倾向,OUT,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q9,BJ-2023-FT-ERMO-Q9,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,9,选择题,,整题,cf389b985765a2ce,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q10,BJ-2023-FT-ERMO-Q10,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,10,选择题,,整题,245aa462a3a9159a,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q11,BJ-2023-FT-ERMO-Q11,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,11,选择题,,整题,d37d0f53eb7c1e31,倾向,OUT,IN,COLLECTED,OUT,OUT,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q12,BJ-2023-FT-ERMO-Q12,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,12,选择题,,整题,94f9f108c1886625,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,IN,MAYBE,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q13,BJ-2023-FT-ERMO-Q13,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,13,选择题,,整题,bd6e3ab25f70ee82,不明,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q14,BJ-2023-FT-ERMO-Q14,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,14,选择题,,整题,1debf098d487f4bc,不明,MAYBE,MAYBE,MAYBE,OUT,MAYBE,IN,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q15,BJ-2023-FT-ERMO-Q15,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,15,选择题,,整题,586624295af7e567,倾向,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,IN,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q16,BJ-2023-FT-ERMO-Q16,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,16,主观题,,整题,9e7dc616ab77cf50,不明,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q17,BJ-2023-FT-ERMO-Q17,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,17,主观题,,整题,3d4480d5ff4aa7ec,倾向,OUT,MAYBE,IN,OUT,OUT,OUT,MAYBE,OUT,OUT,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q18#1,BJ-2023-FT-ERMO-Q18,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,18,主观题,1,小问,e403988df72f385b,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q18#2,BJ-2023-FT-ERMO-Q18,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,18,主观题,2,小问,2f6327d1a6d5139b,不明,OUT,MAYBE,OUT,MAYBE,OUT,IN,MAYBE,OUT,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q19,BJ-2023-FT-ERMO-Q19,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,19,主观题,,整题,b6b8eea4ed5ea678,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q20,BJ-2023-FT-ERMO-Q20,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,20,主观题,,整题,efab98c9c8f6c8b9,倾向,OUT,IN,MAYBE,OUT,OUT,OUT,MAYBE,OUT,OUT,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q21,BJ-2023-FT-ERMO-Q21,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,21,主观题,,整题,a2dcf10da54b1886,不明,OUT,OUT,OUT,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q21,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2023-FT-ERMO-Q22,BJ-2023-FT-ERMO-Q22,BJ-2023-FT-ERMO,BJ-2023-FT-ERMO,22,主观题,,整题,7f1ebb42b13b5a35,不明,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,IN,OUT,不收-无E1,E3,逐题已匹配参考答案,,,,,,BJ-2023-FT-ERMO-Q22,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q1,BJ-2020-BJ-GAOKAO-Q1,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,1,选择题,,整题,ba15e005278da039,不明,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q2,BJ-2020-BJ-GAOKAO-Q2,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,2,选择题,,整题,1299cf891e338365,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q3,BJ-2020-BJ-GAOKAO-Q3,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,3,选择题,,整题,5a555ce987bfed9f,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q3,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q4,BJ-2020-BJ-GAOKAO-Q4,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,4,选择题,,整题,feaab1f8298259f3,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q5,BJ-2020-BJ-GAOKAO-Q5,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,5,选择题,,整题,25a342760dbdcc90,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q6,BJ-2020-BJ-GAOKAO-Q6,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,6,选择题,,整题,7cd2a99bf24ce66c,不明,OUT,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q7,BJ-2020-BJ-GAOKAO-Q7,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,7,选择题,,整题,c240fbf5ac8e64cb,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q8,BJ-2020-BJ-GAOKAO-Q8,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,8,选择题,,整题,5fad0a1bbc58931d,不明,OUT,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q9,BJ-2020-BJ-GAOKAO-Q9,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,9,选择题,,整题,54fdc7dfa175bd80,不明,OUT,COLLECTED,IN,MAYBE,MAYBE,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q10,BJ-2020-BJ-GAOKAO-Q10,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,10,选择题,,整题,fb13fd92bbfec898,倾向,OUT,MAYBE,IN,OUT,OUT,COLLECTED,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q11,BJ-2020-BJ-GAOKAO-Q11,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,11,选择题,,整题,e5f5d81564f7ac7b,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q12,BJ-2020-BJ-GAOKAO-Q12,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,12,选择题,,整题,a402a14ae853ca49,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q13,BJ-2020-BJ-GAOKAO-Q13,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,13,选择题,,整题,c7b83e64137cc3dd,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q14,BJ-2020-BJ-GAOKAO-Q14,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,14,选择题,,整题,71a454d5b2c310d7,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q15,BJ-2020-BJ-GAOKAO-Q15,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,15,选择题,,整题,393a90dc9e855489,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2020-BJ-GAOKAO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2020-BJ-GAOKAO-Q16#1,BJ-2020-BJ-GAOKAO-Q16,BJ-2020-BJ-GAOKAO,BJ-2020-BJ-GAOKAO,16,主观题,1,小问,0c530ddacc2420aa,不明,OUT,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2020-BJ-GAOKAO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
