asset_id,source_id,kind,page,path,note
Sc8fc293be186-img-004,Sc8fc293be186,embedded_image,,assets/Sc8fc293be186/embedded/img-004.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-p002,Sd92728609289,page_render,2,assets/Sd92728609289/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
Sd92728609289-p003,Sd92728609289,page_render,3,assets/Sd92728609289/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
Sd92728609289-p004,Sd92728609289,page_render,4,assets/Sd92728609289/pages/p004.png,含图表/扫描内容的整页图，供显式打开核验
Sd92728609289-p005,Sd92728609289,page_render,5,assets/Sd92728609289/pages/p005.png,含图表/扫描内容的整页图，供显式打开核验
Sd92728609289-p006,Sd92728609289,page_render,6,assets/Sd92728609289/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
Sd92728609289-p007,Sd92728609289,page_render,7,assets/Sd92728609289/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
Sd92728609289-p008,Sd92728609289,page_render,8,assets/Sd92728609289/pages/p008.png,含图表/扫描内容的整页图，供显式打开核验
Sd92728609289-img-000,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-001,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-001.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-002,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-002.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-003,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-003.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-004,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-004.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-005,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-005.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-006,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-006.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-007,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-007.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-008,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-008.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sd92728609289-img-009,Sd92728609289,embedded_image,,assets/Sd92728609289/embedded/img-009.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Saccdd9d42a77-p001,Saccdd9d42a77,page_render,1,assets/Saccdd9d42a77/pages/p001.png,含图表/扫描内容的整页图，供显式打开核验
S96315fb88e87-p001,S96315fb88e87,page_render,1,assets/S96315fb88e87/pages/p001.png,含图表/扫描内容的整页图，供显式打开核验
S38162016129f-p002,S38162016129f,page_render,2,assets/S38162016129f/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
S38162016129f-p003,S38162016129f,page_render,3,assets/S38162016129f/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
S38162016129f-p005,S38162016129f,page_render,5,assets/S38162016129f/pages/p005.png,含图表/扫描内容的整页图，供显式打开核验
S38162016129f-p006,S38162016129f,page_render,6,assets/S38162016129f/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
S38162016129f-p007,S38162016129f,page_render,7,assets/S38162016129f/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
S38162016129f-img-000,S38162016129f,embedded_image,,assets/S38162016129f/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S38162016129f-img-001,S38162016129f,embedded_image,,assets/S38162016129f/embedded/img-001.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S38162016129f-img-002,S38162016129f,embedded_image,,assets/S38162016129f/embedded/img-002.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S38162016129f-img-003,S38162016129f,embedded_image,,assets/S38162016129f/embedded/img-003.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S38162016129f-img-004,S38162016129f,embedded_image,,assets/S38162016129f/embedded/img-004.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sdf79f0c4f74e-p003,Sdf79f0c4f74e,page_render,3,assets/Sdf79f0c4f74e/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
Sdf79f0c4f74e-p006,Sdf79f0c4f74e,page_render,6,assets/Sdf79f0c4f74e/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
Sdf79f0c4f74e-p007,Sdf79f0c4f74e,page_render,7,assets/Sdf79f0c4f74e/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
Sdf79f0c4f74e-p008,Sdf79f0c4f74e,page_render,8,assets/Sdf79f0c4f74e/pages/p008.png,含图表/扫描内容的整页图，供显式打开核验
Sdf79f0c4f74e-img-000,Sdf79f0c4f74e,embedded_image,,assets/Sdf79f0c4f74e/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-p001,Sfe51d8a7d585,page_render,1,assets/Sfe51d8a7d585/pages/p001.png,含图表/扫描内容的整页图，供显式打开核验
Sfe51d8a7d585-p002,Sfe51d8a7d585,page_render,2,assets/Sfe51d8a7d585/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
Sfe51d8a7d585-p003,Sfe51d8a7d585,page_render,3,assets/Sfe51d8a7d585/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
Sfe51d8a7d585-p004,Sfe51d8a7d585,page_render,4,assets/Sfe51d8a7d585/pages/p004.png,含图表/扫描内容的整页图，供显式打开核验
Sfe51d8a7d585-img-000,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-001,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-001.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-002,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-002.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-003,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-003.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-004,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-004.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-005,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-005.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-006,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-006.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-007,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-007.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-008,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-008.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfe51d8a7d585-img-009,Sfe51d8a7d585,embedded_image,,assets/Sfe51d8a7d585/embedded/img-009.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S7b4eece29632-p001,S7b4eece29632,page_render,1,assets/S7b4eece29632/pages/p001.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p001,S74cdfac92537,page_render,1,assets/S74cdfac92537/pages/p001.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p002,S74cdfac92537,page_render,2,assets/S74cdfac92537/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p003,S74cdfac92537,page_render,3,assets/S74cdfac92537/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p004,S74cdfac92537,page_render,4,assets/S74cdfac92537/pages/p004.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p005,S74cdfac92537,page_render,5,assets/S74cdfac92537/pages/p005.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p006,S74cdfac92537,page_render,6,assets/S74cdfac92537/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p007,S74cdfac92537,page_render,7,assets/S74cdfac92537/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p008,S74cdfac92537,page_render,8,assets/S74cdfac92537/pages/p008.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p009,S74cdfac92537,page_render,9,assets/S74cdfac92537/pages/p009.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-p010,S74cdfac92537,page_render,10,assets/S74cdfac92537/pages/p010.png,含图表/扫描内容的整页图，供显式打开核验
S74cdfac92537-img-000,S74cdfac92537,embedded_image,,assets/S74cdfac92537/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S74cdfac92537-img-001,S74cdfac92537,embedded_image,,assets/S74cdfac92537/embedded/img-001.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-p002,S25b655e73b74,page_render,2,assets/S25b655e73b74/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
S25b655e73b74-p004,S25b655e73b74,page_render,4,assets/S25b655e73b74/pages/p004.png,含图表/扫描内容的整页图，供显式打开核验
S25b655e73b74-p005,S25b655e73b74,page_render,5,assets/S25b655e73b74/pages/p005.png,含图表/扫描内容的整页图，供显式打开核验
S25b655e73b74-p006,S25b655e73b74,page_render,6,assets/S25b655e73b74/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
S25b655e73b74-p007,S25b655e73b74,page_render,7,assets/S25b655e73b74/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
S25b655e73b74-p008,S25b655e73b74,page_render,8,assets/S25b655e73b74/pages/p008.png,含图表/扫描内容的整页图，供显式打开核验
S25b655e73b74-img-000,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-001,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-001.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-002,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-002.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-003,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-003.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-004,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-004.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-005,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-005.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-006,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-006.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-007,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-007.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-008,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-008.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-009,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-009.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S25b655e73b74-img-010,S25b655e73b74,embedded_image,,assets/S25b655e73b74/embedded/img-010.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S84218459671a-p003,S84218459671a,page_render,3,assets/S84218459671a/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
S84218459671a-p004,S84218459671a,page_render,4,assets/S84218459671a/pages/p004.png,含图表/扫描内容的整页图，供显式打开核验
S84218459671a-p005,S84218459671a,page_render,5,assets/S84218459671a/pages/p005.png,含图表/扫描内容的整页图，供显式打开核验
S84218459671a-img-000,S84218459671a,embedded_image,,assets/S84218459671a/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S9223488a4b5e-p002,S9223488a4b5e,page_render,2,assets/S9223488a4b5e/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
S9223488a4b5e-p003,S9223488a4b5e,page_render,3,assets/S9223488a4b5e/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
S9223488a4b5e-p005,S9223488a4b5e,page_render,5,assets/S9223488a4b5e/pages/p005.png,含图表/扫描内容的整页图，供显式打开核验
S9223488a4b5e-p007,S9223488a4b5e,page_render,7,assets/S9223488a4b5e/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
S9223488a4b5e-img-000,S9223488a4b5e,embedded_image,,assets/S9223488a4b5e/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S9223488a4b5e-img-001,S9223488a4b5e,embedded_image,,assets/S9223488a4b5e/embedded/img-001.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S0a50f76fd1e1-p003,S0a50f76fd1e1,page_render,3,assets/S0a50f76fd1e1/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
S0a50f76fd1e1-p006,S0a50f76fd1e1,page_render,6,assets/S0a50f76fd1e1/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
S0a50f76fd1e1-p007,S0a50f76fd1e1,page_render,7,assets/S0a50f76fd1e1/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
S0a50f76fd1e1-p003,S0a50f76fd1e1,page_render,3,assets/S0a50f76fd1e1/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
S0a50f76fd1e1-p006,S0a50f76fd1e1,page_render,6,assets/S0a50f76fd1e1/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
S0a50f76fd1e1-p007,S0a50f76fd1e1,page_render,7,assets/S0a50f76fd1e1/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
S4bc0edec2a08-p001,S4bc0edec2a08,page_render,1,assets/S4bc0edec2a08/pages/p001.png,含图表/扫描内容的整页图，供显式打开核验
S4bc0edec2a08-p002,S4bc0edec2a08,page_render,2,assets/S4bc0edec2a08/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
S4bc0edec2a08-p004,S4bc0edec2a08,page_render,4,assets/S4bc0edec2a08/pages/p004.png,含图表/扫描内容的整页图，供显式打开核验
S4bc0edec2a08-p006,S4bc0edec2a08,page_render,6,assets/S4bc0edec2a08/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
S4bc0edec2a08-p008,S4bc0edec2a08,page_render,8,assets/S4bc0edec2a08/pages/p008.png,含图表/扫描内容的整页图，供显式打开核验
S4bc0edec2a08-img-000,S4bc0edec2a08,embedded_image,,assets/S4bc0edec2a08/embedded/img-000.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S4bc0edec2a08-img-001,S4bc0edec2a08,embedded_image,,assets/S4bc0edec2a08/embedded/img-001.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S4bc0edec2a08-img-002,S4bc0edec2a08,embedded_image,,assets/S4bc0edec2a08/embedded/img-002.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S4bc0edec2a08-img-003,S4bc0edec2a08,embedded_image,,assets/S4bc0edec2a08/embedded/img-003.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S4bc0edec2a08-img-004,S4bc0edec2a08,embedded_image,,assets/S4bc0edec2a08/embedded/img-004.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
S4bc0edec2a08-img-005,S4bc0edec2a08,embedded_image,,assets/S4bc0edec2a08/embedded/img-005.png,PDF 内嵌位图（矢量线条/组合图形不在此列，须看整页图）
Sfee5258a9b73-p001,Sfee5258a9b73,page_render,1,assets/Sfee5258a9b73/pages/p001.png,含图表/扫描内容的整页图，供显式打开核验
Sfee5258a9b73-p002,Sfee5258a9b73,page_render,2,assets/Sfee5258a9b73/pages/p002.png,含图表/扫描内容的整页图，供显式打开核验
Sfee5258a9b73-p003,Sfee5258a9b73,page_render,3,assets/Sfee5258a9b73/pages/p003.png,含图表/扫描内容的整页图，供显式打开核验
Sfee5258a9b73-p004,Sfee5258a9b73,page_render,4,assets/Sfee5258a9b73/pages/p004.png,含图表/扫描内容的整页图，供显式打开核验
Sfee5258a9b73-p005,Sfee5258a9b73,page_render,5,assets/Sfee5258a9b73/pages/p005.png,含图表/扫描内容的整页图，供显式打开核验
Sfee5258a9b73-p006,Sfee5258a9b73,page_render,6,assets/Sfee5258a9b73/pages/p006.png,含图表/扫描内容的整页图，供显式打开核验
Sfee5258a9b73-p007,Sfee5258a9b73,page_render,7,assets/Sfee5258a9b73/pages/p007.png,含图表/扫描内容的整页图，供显式打开核验
