question_id,exam_id,num,type,type_source,score_text,score_value,subq_hint,source_id,role,variant,rel_path,line_range,chars,option_marks,needs_review,extraction_status
BJ-2025-CY-ERMO-Q19,BJ-2025-CY-ERMO,19,非选择题,source_visual_independent_verified,（9分）,9,,S6009b3f19a33,原卷,visual_checked_shared,questions/BJ-2025-CY-ERMO/sources/试卷.pdf,"p005,p006,p008,p009",,0,N,all_available_source_conversion_accepted
BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,20,非选择题,source_visual_independent_verified,（10分）,10,,S6009b3f19a33,原卷,visual_checked_shared,questions/BJ-2025-CY-ERMO/sources/试卷.pdf,"p006,p009",,0,N,all_available_source_conversion_accepted
BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO,21,非选择题,source_visual_independent_verified,（8分）,8,,S6009b3f19a33,原卷,visual_checked_shared,questions/BJ-2025-CY-ERMO/sources/试卷.pdf,"p006,p007,p009",,0,N,all_available_source_conversion_accepted
BJ-2025-CY-ERMO-Q22,BJ-2025-CY-ERMO,22,非选择题,source_visual_independent_verified,（10分）,10,,S6009b3f19a33,原卷,visual_checked_shared,questions/BJ-2025-CY-ERMO/sources/试卷.pdf,"p007,p010",,0,N,all_available_source_conversion_accepted
BJ-2025-CY-ERMO-Q16,BJ-2025-CY-ERMO,16,非选择题,,（7分）,7,,S613f35ecb7c4,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,8-52,784,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q17,BJ-2025-CY-ERMO,17,非选择题,,（5分）,5,,S613f35ecb7c4,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,52-58,155,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q18,BJ-2025-CY-ERMO,18,非选择题,,（6分）,6,,S613f35ecb7c4,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,76-85,283,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q19,BJ-2025-CY-ERMO,19,非选择题,,（9分）,9,,S613f35ecb7c4,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,112-191,1011,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,20,非选择题,,（10分）,10,,S613f35ecb7c4,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,191-204,317,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO,21,非选择题,,（8分）,8,,S613f35ecb7c4,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/补充材料/扫描全能王 2025-05-13 21.42.pdf,246-287,939,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q1,BJ-2025-CY-ERMO,1,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,5-7,367,4,N,extracted
BJ-2025-CY-ERMO-Q2,BJ-2025-CY-ERMO,2,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,7-13,497,4,N,extracted
BJ-2025-CY-ERMO-Q3,BJ-2025-CY-ERMO,3,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,13-23,306,4,N,extracted
BJ-2025-CY-ERMO-Q4,BJ-2025-CY-ERMO,4,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,23-25,294,4,N,extracted
BJ-2025-CY-ERMO-Q5,BJ-2025-CY-ERMO,5,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,25-30,327,4,N,extracted
BJ-2025-CY-ERMO-Q6,BJ-2025-CY-ERMO,6,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,30-33,192,4,N,extracted
BJ-2025-CY-ERMO-Q7,BJ-2025-CY-ERMO,7,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,33-42,281,4,N,extracted
BJ-2025-CY-ERMO-Q8,BJ-2025-CY-ERMO,8,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,42-44,245,4,N,extracted
BJ-2025-CY-ERMO-Q9,BJ-2025-CY-ERMO,9,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,44-48,309,4,N,extracted
BJ-2025-CY-ERMO-Q10,BJ-2025-CY-ERMO,10,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,48-50,311,4,N,extracted
BJ-2025-CY-ERMO-Q11,BJ-2025-CY-ERMO,11,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,50-60,379,4,N,extracted
BJ-2025-CY-ERMO-Q12,BJ-2025-CY-ERMO,12,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,60-63,327,4,N,extracted
BJ-2025-CY-ERMO-Q13,BJ-2025-CY-ERMO,13,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,63-68,282,4,N,extracted
BJ-2025-CY-ERMO-Q14,BJ-2025-CY-ERMO,14,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,68-73,227,4,N,extracted
BJ-2025-CY-ERMO-Q15,BJ-2025-CY-ERMO,15,选择题,,,,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,73-76,318,4,N,extracted
BJ-2025-CY-ERMO-Q16,BJ-2025-CY-ERMO,16,非选择题,,(7 分),7,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,76-89,484,0,N,extracted
BJ-2025-CY-ERMO-Q17,BJ-2025-CY-ERMO,17,非选择题,,(5 分),5,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,89-93,335,0,N,extracted
BJ-2025-CY-ERMO-Q18,BJ-2025-CY-ERMO,18,非选择题,,(6 分),6,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,93-101,489,0,N,extracted
BJ-2025-CY-ERMO-Q19,BJ-2025-CY-ERMO,19,非选择题,,(9 分),9,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,101-121,421,0,N,extracted
BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,20,非选择题,,(10 分),10,1/2,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,121-128,348,0,N,extracted
BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO,21,非选择题,,(8 分),8,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,128-143,474,0,N,extracted
BJ-2025-CY-ERMO-Q22,BJ-2025-CY-ERMO,22,非选择题,,(10 分),10,,S6009b3f19a33,原卷,native,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,143-155,477,0,N,extracted
BJ-2025-CY-ERMO-Q1,BJ-2025-CY-ERMO,1,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,11-24,364,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q2,BJ-2025-CY-ERMO,2,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,24-63,382,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q3,BJ-2025-CY-ERMO,3,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,63-79,323,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q4,BJ-2025-CY-ERMO,4,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,79-89,294,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q5,BJ-2025-CY-ERMO,5,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,89-97,329,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q6,BJ-2025-CY-ERMO,6,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,97-107,189,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q7,BJ-2025-CY-ERMO,7,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,107-132,357,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q8,BJ-2025-CY-ERMO,8,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,132-142,243,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q9,BJ-2025-CY-ERMO,9,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,142-156,300,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q10,BJ-2025-CY-ERMO,10,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,156-168,299,4,Y,candidate_ocr
BJ-2025-CY-ERMO-Q11,BJ-2025-CY-ERMO,11,选择题,,,,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,168-195,675,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q20,BJ-2025-CY-ERMO,20,非选择题,,（10分）,10,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,195-206,333,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q21,BJ-2025-CY-ERMO,21,非选择题,,（8分）,8,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,206-217,274,0,Y,candidate_ocr
BJ-2025-CY-ERMO-Q22,BJ-2025-CY-ERMO,22,非选择题,,（10分）,10,,S6009b3f19a33,原卷,ocr_candidate,2025模拟题/2025各区二模/2025朝阳二模/试卷/试卷.pdf,333-349,242,0,Y,candidate_ocr
BJ-2023-FT-ERMO-Q1,BJ-2023-FT-ERMO,1,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p1,1173,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q2,BJ-2023-FT-ERMO,2,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p1,1200,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q3,BJ-2023-FT-ERMO,3,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p2,1099,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q4,BJ-2023-FT-ERMO,4,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p2,1181,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q5,BJ-2023-FT-ERMO,5,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p2,1057,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q6,BJ-2023-FT-ERMO,6,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p2,1464,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q7,BJ-2023-FT-ERMO,7,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p3,1136,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q8,BJ-2023-FT-ERMO,8,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p3,1179,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q9,BJ-2023-FT-ERMO,9,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p3,1416,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q10,BJ-2023-FT-ERMO,10,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p4,1270,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q11,BJ-2023-FT-ERMO,11,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p4,1190,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q12,BJ-2023-FT-ERMO,12,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p4,1376,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q13,BJ-2023-FT-ERMO,13,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p5,1352,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q14,BJ-2023-FT-ERMO,14,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p5,1190,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q15,BJ-2023-FT-ERMO,15,选择题,source_visual_primary_independent_review,（3分）,3,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p5,1174,4,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q16,BJ-2023-FT-ERMO,16,非选择题,source_visual_primary_independent_review,（8分）,8,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p6,1564,0,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q17,BJ-2023-FT-ERMO,17,非选择题,source_visual_primary_independent_review,（6分）,6,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p6,1692,0,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q18,BJ-2023-FT-ERMO,18,非选择题,source_visual_primary_independent_review,（14分）,14,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p7,2540,0,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q19,BJ-2023-FT-ERMO,19,非选择题,source_visual_primary_independent_review,（7分）,7,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p8,2036,0,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q20,BJ-2023-FT-ERMO,20,非选择题,source_visual_primary_independent_review,（8分）,8,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p9,1618,0,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q21,BJ-2023-FT-ERMO,21,非选择题,source_visual_primary_independent_review,（6分）,6,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p9,1497,0,Y,all_available_source_conversion_accepted
BJ-2023-FT-ERMO-Q22,BJ-2023-FT-ERMO,22,非选择题,source_visual_primary_independent_review,（6分）,6,,Sd92728609289,原卷,visual_checked_shared,2023模拟题/2023各区模拟题(1)/各区二模/√丰台/丰台高三政治练习二试卷.pdf,PDF p10,1539,0,Y,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q1,BJ-2020-BJ-GAOKAO,1,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p1,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q2,BJ-2020-BJ-GAOKAO,2,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p1,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q3,BJ-2020-BJ-GAOKAO,3,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,"PDF题面区p1,2",,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q4,BJ-2020-BJ-GAOKAO,4,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p2,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q5,BJ-2020-BJ-GAOKAO,5,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p2,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q6,BJ-2020-BJ-GAOKAO,6,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p2,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q7,BJ-2020-BJ-GAOKAO,7,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p2,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q8,BJ-2020-BJ-GAOKAO,8,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p3,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q9,BJ-2020-BJ-GAOKAO,9,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p3,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q10,BJ-2020-BJ-GAOKAO,10,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p3,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q11,BJ-2020-BJ-GAOKAO,11,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,"PDF题面区p3,4",,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q12,BJ-2020-BJ-GAOKAO,12,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p4,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q13,BJ-2020-BJ-GAOKAO,13,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p4,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q14,BJ-2020-BJ-GAOKAO,14,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p4,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q15,BJ-2020-BJ-GAOKAO,15,选择题,teacher_question_region_visual_review,（3分）,3,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p4,,4,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q16,BJ-2020-BJ-GAOKAO,16,非选择题,teacher_question_region_visual_review,（8分）,8,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p5,,0,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q17,BJ-2020-BJ-GAOKAO,17,非选择题,teacher_question_region_visual_review,（10分）,10,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,PDF题面区p5,,0,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q18,BJ-2020-BJ-GAOKAO,18,非选择题,teacher_question_region_visual_review,（8分）,8,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,"PDF题面区p5,6",,0,N,all_available_source_conversion_accepted
BJ-2020-BJ-GAOKAO-Q19,BJ-2020-BJ-GAOKAO,19,非选择题,teacher_question_region_visual_review,（12分）,12,,Sd09df25048f5,教师版,visual_checked_shared,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,"PDF题面区p6,7",,0,N,all_available_source_conversion_accepted
