question_id,exam_id,qnum,material_source_id,material_rel_path,material_role,material_kind,pair_status,exam_rubric_status,overlap,num_from_name,evidence
BJ-2023-HD-QIZHONG-Q8,BJ-2023-HD-QIZHONG,8,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第8题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干182字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q9,BJ-2023-HD-QIZHONG,9,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干315字/材料段316字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q9,BJ-2023-HD-QIZHONG,9,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第9题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干230字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q10,BJ-2023-HD-QIZHONG,10,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干246字/材料段247字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q10,BJ-2023-HD-QIZHONG,10,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第10题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干250字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q11,BJ-2023-HD-QIZHONG,11,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干327字/材料段328字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q11,BJ-2023-HD-QIZHONG,11,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第11题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干606字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q12,BJ-2023-HD-QIZHONG,12,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干252字/材料段253字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q12,BJ-2023-HD-QIZHONG,12,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第12题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干280字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q13,BJ-2023-HD-QIZHONG,13,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干292字/材料段293字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q13,BJ-2023-HD-QIZHONG,13,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第13题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干256字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q14,BJ-2023-HD-QIZHONG,14,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干241字/材料段242字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q14,BJ-2023-HD-QIZHONG,14,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第14题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干267字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q15,BJ-2023-HD-QIZHONG,15,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干219字/材料段220字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q15,BJ-2023-HD-QIZHONG,15,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第15题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干438字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q16,BJ-2023-HD-QIZHONG,16,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干492字/材料段493字)；分值文本 7；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q16,BJ-2023-HD-QIZHONG,16,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第16题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干713字/材料段0字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q17,BJ-2023-HD-QIZHONG,17,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干357字/材料段357字)；分值文本 6；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q17,BJ-2023-HD-QIZHONG,17,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第17题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干120字/材料段0字)；分值文本 7；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q18,BJ-2023-HD-QIZHONG,18,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干642字/材料段644字)；分值文本 9；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q18,BJ-2023-HD-QIZHONG,18,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第18题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干545字/材料段0字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q19,BJ-2023-HD-QIZHONG,19,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干275字/材料段275字)；分值文本 6；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q19,BJ-2023-HD-QIZHONG,19,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第19题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干619字/材料段0字)；分值文本 6；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q20,BJ-2023-HD-QIZHONG,20,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干270字/材料段272字)；分值文本 7；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q20,BJ-2023-HD-QIZHONG,20,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第20题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干845字/材料段0字)；分值文本 12；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q21,BJ-2023-HD-QIZHONG,21,S007642ce939e,2023模拟题/2023各区模拟题(1)/期末和期中/2023北京海淀高三（上）期中政治（教师版）.docx,教师版,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干686字/材料段686字)；分值文本 7；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-QIZHONG-Q21,BJ-2023-HD-QIZHONG,21,Sfe51d8a7d585,2023模拟题/2023各区模拟题(1)/期末和期中/23海淀政治期中评标(1).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第21题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干679字/材料段0字)；分值文本 14；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-YIMO-Q16,BJ-2023-HD-YIMO,16,S1e63c7437c16,2023模拟题/2023各区模拟题(1)/各区一模/海淀/海淀区2022-2023学年第二学期期练中习高三思想政治参考答案(4).pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干225字/材料段226字)；分值文本 8；同题另一来源块状态较弱(已匹配参考答案)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-YIMO-Q16,BJ-2023-HD-YIMO,16,S74dee7282b3f,2023模拟题/2023各区模拟题(1)/各区一模/海淀/细则(2).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-YIMO)；文件名未限定题号；未能在材料正文定位到第16题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干225字/材料段0字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-YIMO-Q17,BJ-2023-HD-YIMO,17,S1e63c7437c16,2023模拟题/2023各区模拟题(1)/各区一模/海淀/海淀区2022-2023学年第二学期期练中习高三思想政治参考答案(4).pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2023-HD-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干287字/材料段288字)；分值文本 7；同题另一来源块状态较弱(已匹配参考答案)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2023-HD-YIMO-Q17,BJ-2023-HD-YIMO,17,S74dee7282b3f,2023模拟题/2023各区模拟题(1)/各区一模/海淀/细则(2).pdf,评分材料,正式评分材料,存在候选,仅有参考答案,0.0,,考试身份同(BJ-2023-HD-YIMO)；文件名未限定题号；未能在材料正文定位到第17题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干287字/材料段0字)；分值文本 7；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
