source_id,rel_path,original_path,format,size,sha256,top_dir,in_scope,exclude_reason,alias_count,alias_paths,pages,pages_source,read_status,process_status,output_path
S0a50f76fd1e1,2024模拟题/2024朝阳期中/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/2024朝阳期中/试卷/试卷.pdf,pdf,532797,0a50f76fd1e1c50fc92b340a7d9f874bab34cd33def4aae1c4bb4ad9681a405e,2024模拟题,Y,,3,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf | /Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/2024模拟题/2024朝阳期中/试卷/补充材料/202411朝阳高三政治 期中1试题(1).pdf,8,pdfinfo,pending,pending,
Sb692254ceb1b,2024模拟题/2024海淀一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/2024海淀一模/细则/细则.docx,docx,67046,b692254ceb1b81747ef1b03d5e5f42daeb261dab7b8951bcbb992980e56ad378,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,unknown,docx 无固定页数；实测 段落69 表格4,pending,pending,
S98d1d762f302,2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,docx,22184,98d1d762f302004f8166a9f61d972313912724efef27025c64f909cc1b585c65,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,unknown,docx 无固定页数；实测 段落26 表格2,pending,pending,
S4bc0edec2a08,2024模拟题/2024海淀一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/2024海淀一模/试卷/试卷.pdf,pdf,658903,4bc0edec2a08a90ef83b813fd06a431d5ee7a1fc68cf77bd65b2c98d553d2eaa,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,8,pdfinfo,pending,pending,
Sfee5258a9b73,2024模拟题/2024海淀期中/细则/细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/2024海淀期中/细则/细则.pdf,pdf,5808964,fee5258a9b7359d59a4bc6ed5cd3524d055ca156768bc04de81227f6397c3cee,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/细则/细则.pdf,71,pdfinfo,pending,pending,
S16c75dff224a,2024模拟题/2024海淀期中/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/2024海淀期中/试卷/试卷.pdf,pdf,4988708,16c75dff224a222c0e7ba19eb0e6a147560e92549376e7859b830b2f1449f512,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/2024海淀期中/试卷/试卷.pdf,8,pdfinfo,pending,pending,
S3fe06deac367,2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题二模阅卷总结.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题二模阅卷总结.docx,docx,1030669,3fe06deac367805d39bc33669269116e42be7e0e03a8f09f14961f5b37532691,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题二模阅卷总结.docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
S896b0f378cbd,2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题评分细则.pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题评分细则.pptx,pptx,42333,896b0f378cbdeb1f970df2a3b24e3cd6fdcb261cfd3ad4cd94b167d6d0a98e08,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/16题/16题评分细则.pptx,6,python-pptx len(slides),pending,pending,
S47c34e3af056,2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17(1).docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17(1).docx,docx,887638,47c34e3af056b334dd996f812b5d42727be3702de4feafbae10f229544f7bd08,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17(1).docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
S72fd64a3dddd,2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17-2.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17-2.docx,docx,819612,72fd64a3dddd2c89bbd06e5e6328db85aeec5424a2831210e2a8e9bc114c1530,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/17题/17-2.docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
S4238b9f0bc92,2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18(1).docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18(1).docx,docx,1488308,4238b9f0bc92fe5b3f58323b74891534a8d8f75090bde8bdfbe250ad6eb8b270,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18(1).docx,unknown,docx 无固定页数；实测 段落3 表格1,pending,pending,
S6c445538df98,2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18（2）.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18（2）.docx,docx,1472682,6c445538df98876c8f6403311e9861f6eb6e197842299ee1eaa4b6e128e47774,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/18题/18（2）.docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
Sd682ecb2695e,2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（1）.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（1）.docx,docx,1545984,d682ecb2695e5e33707dce0cdd1b130fe562eee0beb49bd6a6062cb1e8565394,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（1）.docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
S5c18cbecb82d,2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（2）.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（2）.docx,docx,20052,5c18cbecb82d97a6baea3a713f8752aa6b823aac2abaa987d8f4667a7dd3e6c8,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/19题/19（2）.docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
S4c98484a2246,2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/20小题二模阅卷总结.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/20小题二模阅卷总结.docx,docx,941301,4c98484a2246ecdd9e1f7c2d58679a3fe54dbb2e95ea6d588c3220e6ea00bf13,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/20小题二模阅卷总结.docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
S9019906692e8,2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21.docx,docx,840466,9019906692e8a1e9fc0c653ac39c94544d0e02c717790f7fad5e84f79b68cd11,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21.docx,unknown,docx 无固定页数；实测 段落2 表格1,pending,pending,
Sbdc183dc9541,2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21题(1).pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21题(1).pptx,pptx,1014166,bdc183dc9541edf3ec26e517b9b69ed5e59bc4ae2bb558bf66b766e5842e835d,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/分题细则/阅卷总结/21题/21题(1).pptx,9,python-pptx len(slides),pending,pending,
S8db78abe18de,2024模拟题/东城二模/细则/补充材料/细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/细则/补充材料/细则.pdf,pdf,3561061,8db78abe18de23092b76d0e9c9e32751026a31b07b1c3fad790b52daa3dbf842,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/补充材料/细则.pdf,1,pdfinfo,pending,pending,
Sda9fdcae666d,2024模拟题/东城二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/东城二模/试卷/试卷.pdf,pdf,18119420,da9fdcae666d34128190db5418c8c6730e7f002442ec3953c614cc2f568ccb0f,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/东城二模/试卷/试卷.pdf,12,pdfinfo,pending,pending,
S950d6b2d3cdd,2024模拟题/丰台一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/丰台一模/细则/细则.docx,docx,24557,950d6b2d3cdda441625d9b2a0c2329d7ae34212d804c3fe005a66b23fb369a49,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/丰台一模/细则/细则.docx,unknown,docx 无固定页数；实测 段落133 表格1,pending,pending,
S5f5486bfc3ba,2024模拟题/丰台一模/试卷/补充材料/2024北京丰台高三一模政治试题及答案.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/丰台一模/试卷/补充材料/2024北京丰台高三一模政治试题及答案.pdf,pdf,458340,5f5486bfc3baab2bc1a8e43b06b8aac6377e1402d4402e5d0bb90ad292755521,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/丰台一模/试卷/补充材料/2024北京丰台高三一模政治试题及答案.pdf,9,pdfinfo,pending,pending,
S4800d0b858f0,2024模拟题/丰台一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/丰台一模/试卷/试卷.pdf,pdf,4148690,4800d0b858f0ede60439e12a5beb3bc2fc32754fa602054f5f6fd74ce4bb6bc4,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/丰台一模/试卷/试卷.pdf,8,pdfinfo,pending,pending,
S71fcaa9e66af,2024模拟题/丰台二模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/丰台二模/细则/细则.docx,docx,58578,71fcaa9e66afc5db6c6622c198276a430335b4df2029694dba5100727f1652c6,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/丰台二模/细则/细则.docx,unknown,docx 无固定页数；实测 段落111 表格0,pending,pending,
S57ddd500c48e,2024模拟题/丰台二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/丰台二模/试卷/试卷.pdf,pdf,10551122,57ddd500c48eeec9f821b74e2b9676696c1b1ea8f727fb39e33e2e46626f36fc,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/丰台二模/试卷/试卷.pdf,8,pdfinfo,pending,pending,
Sbe4202246df3,2024模拟题/北京2024各区《经济与社会》考题-wlfwlf.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/北京2024各区《经济与社会》考题-wlfwlf.docx,docx,3158520,be4202246df34b0cb4949bc07dece974ad1895cf9b729c3ef5ed838c9debad26,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/北京2024各区《经济与社会》考题-wlfwlf.docx,unknown,docx 无固定页数；实测 段落431 表格2,pending,pending,
S9a3f865ff2f0,2024模拟题/北京及2024各区《经济与社会》考题-wlf.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/北京及2024各区《经济与社会》考题-wlf.pdf,pdf,2437451,9a3f865ff2f0fabe473781a26ada28a934a996b2268a5fb30a8f44803e6926a5,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/北京及2024各区《经济与社会》考题-wlf.pdf,19,pdfinfo,pending,pending,
S227192d22e10,2024模拟题/海淀二模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/海淀二模/细则/细则.docx,docx,535443,227192d22e10241b73c445e7ab168c6f7317999c99d908aa84621a38b0b544e7,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/细则.docx,unknown,docx 无固定页数；实测 段落64 表格2,pending,pending,
S8f109fb09efc,2024模拟题/海淀二模/细则/补充材料/高三二模：政治答案(2).docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/海淀二模/细则/补充材料/高三二模：政治答案(2).docx,docx,22380,8f109fb09efc0c6ae1ffbad76a5ad99bf071a766b0e8c512247d468dc37fc6b3,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/补充材料/高三二模：政治答案(2).docx,unknown,docx 无固定页数；实测 段落27 表格2,pending,pending,
S13d454fdd813,2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,docx,253229,13d454fdd813a0391d5dae21dbec99376ac2068d752173587130d5f266037572,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,unknown,docx 无固定页数；实测 段落159 表格3,pending,pending,
S5355283f436e,2024模拟题/海淀二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/海淀二模/试卷/试卷.pdf,pdf,513944,5355283f436e322953d1c6cb1f07663915a738594d8733a379aaf1109b31385c,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/试卷.pdf,8,pdfinfo,pending,pending,
S935b8ea1e01b,2024模拟题/石景山一模/细则/细则.pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/石景山一模/细则/细则.pptx,pptx,10536645,935b8ea1e01b3ba5839af0dcf7680952bcfce7b3d5f389c487f2d4c2b5581e83,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/石景山一模/细则/细则.pptx,67,python-pptx len(slides),pending,pending,
Sf581620be44a,2024模拟题/石景山一模/试卷/试卷.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/石景山一模/试卷/试卷.docx,docx,353125,f581620be44a4c2cae69e737697ee15d754603627ddd385dd6be1c207c5e43f6,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,unknown,docx 无固定页数；实测 段落205 表格5,pending,pending,
Sf7bcf000f212,2024模拟题/西城一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/西城一模/细则/细则.docx,docx,48086,f7bcf000f212cc694cabd0e1acf8ba29e5aa99810d2d5d25e839024388f97271,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,unknown,docx 无固定页数；实测 段落104 表格0,pending,pending,
S91e28443e7a1,2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,docx,42156,91e28443e7a1bb0e34bca296c1123a8f31b6e7ed15bdb682f73f9dd8f5a8a0a2,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/补充材料/2024.4高三统一测试思想政治答案.docx,unknown,docx 无固定页数；实测 段落45 表格1,pending,pending,
S2aa2ee045f75,2024模拟题/西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/西城一模/试卷/试卷.docx,docx,2046293,2aa2ee045f75ecd86ef7f244b034451ef8d587c96ea3805c41189bcb09b43e74,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,unknown,docx 无固定页数；实测 段落208 表格1,pending,pending,
S0699487fb810,2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf,pdf,1174827,0699487fb81048378f398686c741991c5716a610de8c25fb0da487e45cf9856b,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pdf,11,pdfinfo,pending,pending,
S5253381d5b61,2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx,pptx,3106616,5253381d5b61a9ecb068a7d70c91a358c07a3a368ba142ffc1bc20e44be07bfd,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/西城二模/其他材料/西城东城二模选择题讲评.pptx,17,python-pptx len(slides),pending,pending,
Sf2e1772f20ed,2024模拟题/西城二模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2024模拟题/西城二模/细则/细则.docx,docx,50023,f2e1772f20ed20857c70e184b124244b55717f04354f46c8f6d2ec91206a2f50,2024模拟题,Y,,1,/Users/wanglifei/Desktop/2024模拟题/西城二模/细则/细则.docx,unknown,docx 无固定页数；实测 段落73 表格2,pending,pending,
