unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2022-BJ-GAOKAO-Q19#1,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q19#2,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO,19,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q1,BJ-2025-DC-ERMO-Q1,BJ-2025-DC-ERMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q2,BJ-2025-DC-ERMO-Q2,BJ-2025-DC-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q3,BJ-2025-DC-ERMO-Q3,BJ-2025-DC-ERMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q4,BJ-2025-DC-ERMO-Q4,BJ-2025-DC-ERMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q6,BJ-2025-DC-ERMO-Q6,BJ-2025-DC-ERMO,6,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q7,BJ-2025-DC-ERMO-Q7,BJ-2025-DC-ERMO,7,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q8,BJ-2025-DC-ERMO-Q8,BJ-2025-DC-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q13,BJ-2025-DC-ERMO-Q13,BJ-2025-DC-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q14,BJ-2025-DC-ERMO-Q14,BJ-2025-DC-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q15,BJ-2025-DC-ERMO-Q15,BJ-2025-DC-ERMO,15,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q1,BJ-2023-CY-ERMO-Q1,BJ-2023-CY-ERMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO,6,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO,7,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q8,BJ-2023-CY-ERMO-Q8,BJ-2023-CY-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q15,BJ-2023-CY-ERMO-Q15,BJ-2023-CY-ERMO,15,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO,1,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO,2,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO,3,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO,4,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO,14,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q15,BJ-2021-BJ-GAOKAO-Q15,BJ-2021-BJ-GAOKAO,15,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q20#1,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q20#2,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q2,BJ-2024-HD-QIZHONG-Q2,BJ-2024-HD-QIZHONG,2,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",倾向,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q4,BJ-2024-HD-QIZHONG-Q4,BJ-2024-HD-QIZHONG,4,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG,5,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG,8,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q14,BJ-2024-HD-QIZHONG-Q14,BJ-2024-HD-QIZHONG,14,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",倾向,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q15,BJ-2024-HD-QIZHONG-Q15,BJ-2024-HD-QIZHONG,15,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q2,BJ-2026-CY-QIMO-Q2,BJ-2026-CY-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO,5,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO,8,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q14,BJ-2026-CY-QIMO-Q14,BJ-2026-CY-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q15,BJ-2026-CY-QIMO-Q15,BJ-2026-CY-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q16,BJ-2026-CY-QIMO-Q16,BJ-2026-CY-QIMO,16,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q20,BJ-2026-CY-QIMO-Q20,BJ-2026-CY-QIMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q13,BJ-2023-HD-ERMO-Q13,BJ-2023-HD-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q3,BJ-2023-HD-ERMO-Q3,BJ-2023-HD-ERMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q4,BJ-2023-HD-ERMO-Q4,BJ-2023-HD-ERMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q5,BJ-2023-HD-ERMO-Q5,BJ-2023-HD-ERMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q6,BJ-2023-HD-ERMO-Q6,BJ-2023-HD-ERMO,6,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q7,BJ-2023-HD-ERMO-Q7,BJ-2023-HD-ERMO,7,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q8,BJ-2023-HD-ERMO-Q8,BJ-2023-HD-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q16,BJ-2023-DC-YIMO-Q16,BJ-2023-DC-YIMO,16,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q19,BJ-2023-DC-YIMO-Q19,BJ-2023-DC-YIMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,确定,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q1,BJ-2023-DC-YIMO-Q1,BJ-2023-DC-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q2,BJ-2023-DC-YIMO-Q2,BJ-2023-DC-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q3,BJ-2023-DC-YIMO-Q3,BJ-2023-DC-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q4,BJ-2023-DC-YIMO-Q4,BJ-2023-DC-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q5,BJ-2023-DC-YIMO-Q5,BJ-2023-DC-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q6,BJ-2023-DC-YIMO-Q6,BJ-2023-DC-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q7,BJ-2023-DC-YIMO-Q7,BJ-2023-DC-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q8,BJ-2023-DC-YIMO-Q8,BJ-2023-DC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q14,BJ-2023-DC-YIMO-Q14,BJ-2023-DC-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q15,BJ-2023-DC-YIMO-Q15,BJ-2023-DC-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q1,BJ-2023-XC-YIMO-Q1,BJ-2023-XC-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q2,BJ-2023-XC-YIMO-Q2,BJ-2023-XC-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q3,BJ-2023-XC-YIMO-Q3,BJ-2023-XC-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q4,BJ-2023-XC-YIMO-Q4,BJ-2023-XC-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q6,BJ-2023-XC-YIMO-Q6,BJ-2023-XC-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q7,BJ-2023-XC-YIMO-Q7,BJ-2023-XC-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q8,BJ-2023-XC-YIMO-Q8,BJ-2023-XC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q13,BJ-2023-XC-YIMO-Q13,BJ-2023-XC-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q5,BJ-2023-XC-YIMO-Q5,BJ-2023-XC-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q18,BJ-2023-XC-ERMO-Q18,BJ-2023-XC-ERMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q2,BJ-2023-XC-ERMO-Q2,BJ-2023-XC-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q3,BJ-2023-XC-ERMO-Q3,BJ-2023-XC-ERMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q4,BJ-2023-XC-ERMO-Q4,BJ-2023-XC-ERMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q5,BJ-2023-XC-ERMO-Q5,BJ-2023-XC-ERMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q6,BJ-2023-XC-ERMO-Q6,BJ-2023-XC-ERMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q8,BJ-2023-XC-ERMO-Q8,BJ-2023-XC-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q13,BJ-2023-XC-ERMO-Q13,BJ-2023-XC-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-XC-ERMO-Q15,BJ-2023-XC-ERMO-Q15,BJ-2023-XC-ERMO,15,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q1,BJ-2023-HD-QIZHONG-Q1,BJ-2023-HD-QIZHONG,1,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q2,BJ-2023-HD-QIZHONG-Q2,BJ-2023-HD-QIZHONG,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q3,BJ-2023-HD-QIZHONG-Q3,BJ-2023-HD-QIZHONG,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q4,BJ-2023-HD-QIZHONG-Q4,BJ-2023-HD-QIZHONG,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q5,BJ-2023-HD-QIZHONG-Q5,BJ-2023-HD-QIZHONG,5,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q8,BJ-2023-HD-QIZHONG-Q8,BJ-2023-HD-QIZHONG,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q14,BJ-2023-HD-QIZHONG-Q14,BJ-2023-HD-QIZHONG,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q15,BJ-2023-HD-QIZHONG-Q15,BJ-2023-HD-QIZHONG,15,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q16,BJ-2023-HD-QIZHONG-Q16,BJ-2023-HD-QIZHONG,16,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q17,BJ-2023-HD-QIZHONG-Q17,BJ-2023-HD-QIZHONG,17,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q19,BJ-2023-HD-QIZHONG-Q19,BJ-2023-HD-QIZHONG,19,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q20,BJ-2023-HD-QIZHONG-Q20,BJ-2023-HD-QIZHONG,20,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q22,BJ-2023-HD-QIZHONG-Q22,BJ-2023-HD-QIZHONG,22,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2023-HD-QIZHONG-Q23,BJ-2023-HD-QIZHONG-Q23,BJ-2023-HD-QIZHONG,23,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
