unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_CU,admission,evidence,evidence_detail,downgrade_notes,script_tier,rule_version
BJ-2024-CY-ERMO-Q20,BJ-2024-CY-ERMO-Q20,BJ-2024-CY-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q1,BJ-2022-BJ-GAOKAO-Q1,BJ-2022-BJ-GAOKAO,1,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q4,BJ-2022-BJ-GAOKAO-Q4,BJ-2022-BJ-GAOKAO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q9,BJ-2022-BJ-GAOKAO-Q9,BJ-2022-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,identity:dup_covered_by=bixiu3(等价类合并生效),不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q17,BJ-2022-BJ-GAOKAO-Q17,BJ-2022-BJ-GAOKAO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q18#2,BJ-2022-BJ-GAOKAO-Q18,BJ-2022-BJ-GAOKAO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q19#1,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q19#2,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q20,BJ-2022-BJ-GAOKAO-Q20,BJ-2022-BJ-GAOKAO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q1,BJ-2025-DC-ERMO-Q1,BJ-2025-DC-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q6,BJ-2025-DC-ERMO-Q6,BJ-2025-DC-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q7,BJ-2025-DC-ERMO-Q7,BJ-2025-DC-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q9,BJ-2025-DC-ERMO-Q9,BJ-2025-DC-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q15,BJ-2025-DC-ERMO-Q15,BJ-2025-DC-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q16,BJ-2025-DC-ERMO-Q16,BJ-2025-DC-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q21,BJ-2025-DC-ERMO-Q21,BJ-2025-DC-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q1,BJ-2023-CY-ERMO-Q1,BJ-2023-CY-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q3,BJ-2023-CY-ERMO-Q3,BJ-2023-CY-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q4,BJ-2023-CY-ERMO-Q4,BJ-2023-CY-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q9,BJ-2023-CY-ERMO-Q9,BJ-2023-CY-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q15,BJ-2023-CY-ERMO-Q15,BJ-2023-CY-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q18,BJ-2023-CY-ERMO-Q18,BJ-2023-CY-ERMO,18,主观题,,整题,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q20#1,BJ-2023-CY-ERMO-Q20,BJ-2023-CY-ERMO,20,主观题,1,小问,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q20#2,BJ-2023-CY-ERMO-Q20,BJ-2023-CY-ERMO,20,主观题,2,小问,IN,不收-无E1,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q21,BJ-2023-CY-ERMO-Q21,BJ-2023-CY-ERMO,21,主观题,,整题,MAYBE,不收-无E1,E3,逐题已匹配参考答案,B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q21#2,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q1,BJ-2024-HD-QIZHONG-Q1,BJ-2024-HD-QIZHONG,1,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q2,BJ-2024-HD-QIZHONG-Q2,BJ-2024-HD-QIZHONG,2,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,倾向,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q3,BJ-2024-HD-QIZHONG-Q3,BJ-2024-HD-QIZHONG,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q4,BJ-2024-HD-QIZHONG-Q4,BJ-2024-HD-QIZHONG,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2024-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO-Q1,BJ-2026-CY-QIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q2,BJ-2026-CY-QIMO-Q2,BJ-2026-CY-QIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO-Q3,BJ-2026-CY-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO-Q4,BJ-2026-CY-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO-Q5,BJ-2026-CY-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q6,BJ-2026-CY-QIMO-Q6,BJ-2026-CY-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q7,BJ-2026-CY-QIMO-Q7,BJ-2026-CY-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO-Q8,BJ-2026-CY-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q9,BJ-2026-CY-QIMO-Q9,BJ-2026-CY-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q10,BJ-2026-CY-QIMO-Q10,BJ-2026-CY-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q17,BJ-2026-CY-QIMO-Q17,BJ-2026-CY-QIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIMO-Q21,BJ-2026-CY-QIMO-Q21,BJ-2026-CY-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO-Q1,BJ-2023-HD-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q15,BJ-2023-HD-ERMO-Q15,BJ-2023-HD-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q16,BJ-2023-HD-ERMO-Q16,BJ-2023-HD-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q18,BJ-2023-HD-ERMO-Q18,BJ-2023-HD-ERMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO-Q2,BJ-2023-HD-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q20#1,BJ-2023-HD-ERMO-Q20,BJ-2023-HD-ERMO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q21#1,BJ-2023-HD-ERMO-Q21,BJ-2023-HD-ERMO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q21#2,BJ-2023-HD-ERMO-Q21,BJ-2023-HD-ERMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q3,BJ-2023-HD-ERMO-Q3,BJ-2023-HD-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q4,BJ-2023-HD-ERMO-Q4,BJ-2023-HD-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q5,BJ-2023-HD-ERMO-Q5,BJ-2023-HD-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q6,BJ-2023-HD-ERMO-Q6,BJ-2023-HD-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q7,BJ-2023-HD-ERMO-Q7,BJ-2023-HD-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-HD-ERMO-Q9,BJ-2023-HD-ERMO-Q9,BJ-2023-HD-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q16,BJ-2023-DC-YIMO-Q16,BJ-2023-DC-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q18#1,BJ-2023-DC-YIMO-Q18,BJ-2023-DC-YIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q18#2,BJ-2023-DC-YIMO-Q18,BJ-2023-DC-YIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q18#3,BJ-2023-DC-YIMO-Q18,BJ-2023-DC-YIMO,18,主观题,3,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q20#2,BJ-2023-DC-YIMO-Q20,BJ-2023-DC-YIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q21,BJ-2023-DC-YIMO-Q21,BJ-2023-DC-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q1,BJ-2023-DC-YIMO-Q1,BJ-2023-DC-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q2,BJ-2023-DC-YIMO-Q2,BJ-2023-DC-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q3,BJ-2023-DC-YIMO-Q3,BJ-2023-DC-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q4,BJ-2023-DC-YIMO-Q4,BJ-2023-DC-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q5,BJ-2023-DC-YIMO-Q5,BJ-2023-DC-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q6,BJ-2023-DC-YIMO-Q6,BJ-2023-DC-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q7,BJ-2023-DC-YIMO-Q7,BJ-2023-DC-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q9,BJ-2023-DC-YIMO-Q9,BJ-2023-DC-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-DC-YIMO-Q15,BJ-2023-DC-YIMO-Q15,BJ-2023-DC-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q16,BJ-2023-HD-YIMO-Q16,BJ-2023-HD-YIMO,16,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q17,BJ-2023-HD-YIMO-Q17,BJ-2023-HD-YIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q18#1,BJ-2023-HD-YIMO-Q18,BJ-2023-HD-YIMO,18,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q18#2,BJ-2023-HD-YIMO-Q18,BJ-2023-HD-YIMO,18,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q18#3,BJ-2023-HD-YIMO-Q18,BJ-2023-HD-YIMO,18,主观题,3,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q18#4,BJ-2023-HD-YIMO-Q18,BJ-2023-HD-YIMO,18,主观题,4,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q19,BJ-2023-HD-YIMO-Q19,BJ-2023-HD-YIMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q20#1,BJ-2023-HD-YIMO-Q20,BJ-2023-HD-YIMO,20,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q20#2,BJ-2023-HD-YIMO-Q20,BJ-2023-HD-YIMO,20,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q21#1,BJ-2023-HD-YIMO-Q21,BJ-2023-HD-YIMO,21,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-HD-YIMO-Q21#2,BJ-2023-HD-YIMO-Q21,BJ-2023-HD-YIMO,21,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q19#1,BJ-2023-XC-YIMO-Q19,BJ-2023-XC-YIMO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q19#2,BJ-2023-XC-YIMO-Q19,BJ-2023-XC-YIMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q21#1,BJ-2023-XC-YIMO-Q21,BJ-2023-XC-YIMO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q21#2,BJ-2023-XC-YIMO-Q21,BJ-2023-XC-YIMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q21#3,BJ-2023-XC-YIMO-Q21,BJ-2023-XC-YIMO,21,主观题,3,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q1,BJ-2023-XC-YIMO-Q1,BJ-2023-XC-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q2,BJ-2023-XC-YIMO-Q2,BJ-2023-XC-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2023-XC-YIMO-Q3,BJ-2023-XC-YIMO-Q3,BJ-2023-XC-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
