unit_id,qid,canonical_qid,exam_id_canonical,num,type,subq,grain,归属_RE,admission,evidence,evidence_detail,downgrade_notes,script_tier,rule_version
BJ-2023-BJ-GAOKAO-Q3,BJ-2023-BJ-GAOKAO-Q3,BJ-2023-BJ-GAOKAO-Q3,BJ-2023-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q5,BJ-2023-BJ-GAOKAO-Q5,BJ-2023-BJ-GAOKAO-Q5,BJ-2023-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q6,BJ-2023-BJ-GAOKAO-Q6,BJ-2023-BJ-GAOKAO-Q6,BJ-2023-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q8,BJ-2023-BJ-GAOKAO-Q8,BJ-2023-BJ-GAOKAO-Q8,BJ-2023-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q9,BJ-2023-BJ-GAOKAO-Q9,BJ-2023-BJ-GAOKAO-Q9,BJ-2023-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q11,BJ-2023-BJ-GAOKAO-Q11,BJ-2023-BJ-GAOKAO-Q11,BJ-2023-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q13,BJ-2023-BJ-GAOKAO-Q13,BJ-2023-BJ-GAOKAO-Q13,BJ-2023-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q14,BJ-2023-BJ-GAOKAO-Q14,BJ-2023-BJ-GAOKAO-Q14,BJ-2023-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q16,BJ-2023-BJ-GAOKAO-Q16,BJ-2023-BJ-GAOKAO-Q16,BJ-2023-BJ-GAOKAO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q17,BJ-2023-BJ-GAOKAO-Q17,BJ-2023-BJ-GAOKAO-Q17,BJ-2023-BJ-GAOKAO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q19#1,BJ-2023-BJ-GAOKAO-Q19,BJ-2023-BJ-GAOKAO-Q19,BJ-2023-BJ-GAOKAO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q19#2,BJ-2023-BJ-GAOKAO-Q19,BJ-2023-BJ-GAOKAO-Q19,BJ-2023-BJ-GAOKAO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2023-BJ-GAOKAO-Q20,BJ-2023-BJ-GAOKAO-Q20,BJ-2023-BJ-GAOKAO-Q20,BJ-2023-BJ-GAOKAO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q2,BJ-2024-CY-ERMO-Q2,BJ-2024-CY-ERMO-Q2,BJ-2024-CY-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q3,BJ-2024-CY-ERMO-Q3,BJ-2024-CY-ERMO-Q3,BJ-2024-CY-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q4,BJ-2024-CY-ERMO-Q4,BJ-2024-CY-ERMO-Q4,BJ-2024-CY-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q5,BJ-2024-CY-ERMO-Q5,BJ-2024-CY-ERMO-Q5,BJ-2024-CY-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q12,BJ-2024-CY-ERMO-Q12,BJ-2024-CY-ERMO-Q12,BJ-2024-CY-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q13,BJ-2024-CY-ERMO-Q13,BJ-2024-CY-ERMO-Q13,BJ-2024-CY-ERMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q14,BJ-2024-CY-ERMO-Q14,BJ-2024-CY-ERMO-Q14,BJ-2024-CY-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q16#1,BJ-2024-CY-ERMO-Q16,BJ-2024-CY-ERMO-Q16,BJ-2024-CY-ERMO,16,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q16#2,BJ-2024-CY-ERMO-Q16,BJ-2024-CY-ERMO-Q16,BJ-2024-CY-ERMO,16,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q17,BJ-2024-CY-ERMO-Q17,BJ-2024-CY-ERMO-Q17,BJ-2024-CY-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q18,BJ-2024-CY-ERMO-Q18,BJ-2024-CY-ERMO-Q18,BJ-2024-CY-ERMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2024-CY-ERMO-Q20,BJ-2024-CY-ERMO-Q20,BJ-2024-CY-ERMO-Q20,BJ-2024-CY-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q3,BJ-2022-BJ-GAOKAO-Q3,BJ-2022-BJ-GAOKAO-Q3,BJ-2022-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q7,BJ-2022-BJ-GAOKAO-Q7,BJ-2022-BJ-GAOKAO-Q7,BJ-2022-BJ-GAOKAO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q11,BJ-2022-BJ-GAOKAO-Q11,BJ-2022-BJ-GAOKAO-Q11,BJ-2022-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q13,BJ-2022-BJ-GAOKAO-Q13,BJ-2022-BJ-GAOKAO-Q13,BJ-2022-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2024-BJ-GAOKAO-Q13",倾向,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q14,BJ-2022-BJ-GAOKAO-Q14,BJ-2022-BJ-GAOKAO-Q14,BJ-2022-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q16,BJ-2022-BJ-GAOKAO-Q16,BJ-2022-BJ-GAOKAO-Q16,BJ-2022-BJ-GAOKAO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q17,BJ-2022-BJ-GAOKAO-Q17,BJ-2022-BJ-GAOKAO-Q17,BJ-2022-BJ-GAOKAO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q18#2,BJ-2022-BJ-GAOKAO-Q18,BJ-2022-BJ-GAOKAO-Q18,BJ-2022-BJ-GAOKAO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q19#1,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q19#2,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q20,BJ-2022-BJ-GAOKAO-Q20,BJ-2022-BJ-GAOKAO-Q20,BJ-2022-BJ-GAOKAO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q2,BJ-2025-DC-ERMO-Q2,BJ-2025-DC-ERMO-Q2,BJ-2025-DC-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q3,BJ-2025-DC-ERMO-Q3,BJ-2025-DC-ERMO-Q3,BJ-2025-DC-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q4,BJ-2025-DC-ERMO-Q4,BJ-2025-DC-ERMO-Q4,BJ-2025-DC-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO-Q5,BJ-2025-DC-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q6,BJ-2025-DC-ERMO-Q6,BJ-2025-DC-ERMO-Q6,BJ-2025-DC-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q7,BJ-2025-DC-ERMO-Q7,BJ-2025-DC-ERMO-Q7,BJ-2025-DC-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q12,BJ-2025-DC-ERMO-Q12,BJ-2025-DC-ERMO-Q12,BJ-2025-DC-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q13,BJ-2025-DC-ERMO-Q13,BJ-2025-DC-ERMO-Q13,BJ-2025-DC-ERMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q16,BJ-2025-DC-ERMO-Q16,BJ-2025-DC-ERMO-Q16,BJ-2025-DC-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q17,BJ-2025-DC-ERMO-Q17,BJ-2025-DC-ERMO-Q17,BJ-2025-DC-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q19,BJ-2025-DC-ERMO-Q19,BJ-2025-DC-ERMO-Q19,BJ-2025-DC-ERMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO-Q20,BJ-2025-DC-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2025-DC-ERMO-Q21,BJ-2025-DC-ERMO-Q21,BJ-2025-DC-ERMO-Q21,BJ-2025-DC-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO-Q2,BJ-2023-CY-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q3,BJ-2023-CY-ERMO-Q3,BJ-2023-CY-ERMO-Q3,BJ-2023-CY-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q4,BJ-2023-CY-ERMO-Q4,BJ-2023-CY-ERMO-Q4,BJ-2023-CY-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO-Q5,BJ-2023-CY-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO-Q6,BJ-2023-CY-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO-Q7,BJ-2023-CY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q8,BJ-2023-CY-ERMO-Q8,BJ-2023-CY-ERMO-Q8,BJ-2023-CY-ERMO,8,选择题,,整题,IN,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q12,BJ-2023-CY-ERMO-Q12,BJ-2023-CY-ERMO-Q12,BJ-2023-CY-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q13,BJ-2023-CY-ERMO-Q13,BJ-2023-CY-ERMO-Q13,BJ-2023-CY-ERMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q14,BJ-2023-CY-ERMO-Q14,BJ-2023-CY-ERMO-Q14,BJ-2023-CY-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q16#1,BJ-2023-CY-ERMO-Q16,BJ-2023-CY-ERMO-Q16,BJ-2023-CY-ERMO,16,主观题,1,小问,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q16#2,BJ-2023-CY-ERMO-Q16,BJ-2023-CY-ERMO-Q16,BJ-2023-CY-ERMO,16,主观题,2,小问,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q17,BJ-2023-CY-ERMO-Q17,BJ-2023-CY-ERMO-Q17,BJ-2023-CY-ERMO,17,主观题,,整题,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q18,BJ-2023-CY-ERMO-Q18,BJ-2023-CY-ERMO-Q18,BJ-2023-CY-ERMO,18,主观题,,整题,MAYBE,不收-无E1,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2023-CY-ERMO-Q21,BJ-2023-CY-ERMO-Q21,BJ-2023-CY-ERMO-Q21,BJ-2023-CY-ERMO,21,主观题,,整题,MAYBE,不收-无E1,E3,逐题已匹配参考答案,B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q9,BJ-2021-BJ-GAOKAO-Q9,BJ-2021-BJ-GAOKAO-Q9,BJ-2021-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q11,BJ-2021-BJ-GAOKAO-Q11,BJ-2021-BJ-GAOKAO-Q11,BJ-2021-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q13,BJ-2021-BJ-GAOKAO-Q13,BJ-2021-BJ-GAOKAO-Q13,BJ-2021-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO,19,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q20#1,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q20#2,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q21#1,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2021-BJ-GAOKAO-Q21#2,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG-Q5,BJ-2024-HD-QIZHONG,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q5),不明,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q6),不明,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q7),不明,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG-Q8,BJ-2024-HD-QIZHONG,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q8),不明,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q9),不明,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q10),倾向,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q11,BJ-2024-HD-QIZHONG-Q11,BJ-2024-HD-QIZHONG-Q11,BJ-2024-HD-QIZHONG,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q11),倾向,2026-09-24-attribution-v3
BJ-2024-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键-已核实,"题库rubric_links.csv对该题有明确负例记录(已检查,本题不适用)",identity:dup_alias_qid_pairs合并(pair=BJ-2025-HD-QIZHONG-Q12),不明,2026-09-24-attribution-v3
